symbol,strategy,entry_ts,exit_ts,side,entry_price,exit_price,quantity,raw_pnl,entry_fee,exit_fee,pnl_net,pnl_bps
BTCUSDT,S2,1780500933587,1780500959330,Long,66346.56666,66388.51964,1.0,41.952980000001844,0.0,0.0,41.952980000001844,6.32330836575076
BTCUSDT,S2,1780500967033,1780500970189,Long,66423.98214,66391.11911999999,1.0,-32.863020000004326,0.0,0.0,-32.863020000004326,-4.947463091077534
BTCUSDT,S2,1780504596607,1780504600719,Long,65747.94696,65735.65024,1.0,-12.296719999998459,0.0,0.0,-12.296719999998459,-1.8702819735922076
BTCUSDT,S2,1780504630810,1780504634444,Long,65809.55927999999,65798.73762,1.0,-10.821659999986878,0.0,0.0,-10.821659999986878,-1.6443902859072421
BTCUSDT,S2,1780504637251,1780504638902,Long,65845.06637999999,65803.73662,1.0,-41.32975999999326,0.0,0.0,-41.32975999999326,-6.276819551137532
BTCUSDT,S2,1780504712638,1780504716354,Long,65855.36843999999,65846.62804000001,1.0,-8.740399999980582,0.0,0.0,-8.740399999980582,-1.3272114646118567
BTCUSDT,S2,1780505433361,1780505439912,Long,65911.87973999999,65864.12454,1.0,-47.75519999998505,0.0,0.0,-47.75519999998505,-7.245309978772131
BTCUSDT,S2,1780508372840,1780508384851,Long,66142.52586,66141.2691,1.0,-1.256759999989299,0.0,0.0,-1.256759999989299,-0.1900078631181109
BTCUSDT,S2,1780508570227,1780508572558,Long,66156.72869999999,66124.57244,1.0,-32.15625999998883,0.0,0.0,-32.15625999998883,-4.8606182064726
BTCUSDT,S2,1780514075975,1780514079438,Long,65944.08618,65917.71381999999,1.0,-26.372360000008484,0.0,0.0,-26.372360000008484,-3.999200159969293
BTCUSDT,S2,1780517459376,1780517461828,Long,65483.194019999995,65449.30752,1.0,-33.88649999999325,0.0,0.0,-33.88649999999325,-5.174839209835056
BTCUSDT,S2,1780530809331,1780530811104,Long,64192.936019999994,64174.26258,1.0,-18.673439999991388,0.0,0.0,-18.673439999991388,-2.9089555888475767
BTCUSDT,S2,1780545021887,1780545029669,Long,64384.97442,64378.02182,1.0,-6.952599999996892,0.0,0.0,-6.952599999996892,-1.0798482196549877
BTCUSDT,S2,1780593297102,1780593305801,Long,63577.01286,63520.993259999996,1.0,-56.0196000000069,0.0,0.0,-56.0196000000069,-8.811297901548956
BTCUSDT,S2,1780595100201,1780595102301,Long,63025.1025,62984.9005,1.0,-40.2019999999975,0.0,0.0,-40.2019999999975,-6.37872822182201
BTCUSDT,S2,1780599119401,1780599122401,Long,64030.3035,64017.094020000004,1.0,-13.209479999997711,0.0,0.0,-13.209479999997711,-2.0630044335175937
BTCUSDT,S2,1780599563201,1780599572901,Long,63835.56456,63802.43696,1.0,-33.1275999999998,0.0,0.0,-33.1275999999998,-5.189520955652029
BTCUSDT,S2,1780602065902,1780602069201,Long,63872.67198,63853.7267,1.0,-18.94527999999991,0.0,0.0,-18.94527999999991,-2.966101058983741
BTCUSDT,S2,1780605774602,1780605777801,Long,63612.01986,63591.07924000001,1.0,-20.94061999999394,0.0,0.0,-20.94061999999394,-3.2919281679910397
BTCUSDT,S2,1780609522501,1780609523502,Long,63504.298319999994,63484.00066,1.0,-20.29765999999654,0.0,0.0,-20.29765999999654,-3.196265534297544
BTCUSDT,S2,1780612928401,1780612929401,Long,63509.799419999996,63484.40058,1.0,-25.39883999999438,0.0,0.0,-25.39883999999438,-3.9992001599671214
BTCUSDT,S2,1780613275401,1780613299901,Long,63504.298319999994,63554.586540000004,1.0,50.28822000000946,0.0,0.0,50.28822000000946,7.918868695565404
BTCUSDT,S2,1780613527102,1780613532301,Long,63584.7144,63545.58834,1.0,-39.12605999999505,0.0,0.0,-39.12605999999505,-6.153375126270136
BTCUSDT,S2,1780613921901,1780613930101,Long,63739.7454,63714.15462,1.0,-25.59077999999863,0.0,0.0,-25.59077999999863,-4.014885820362664
BTCUSDT,S2,1780616450401,1780616454601,Long,63735.34452,63705.15642,1.0,-30.188099999999395,0.0,0.0,-30.188099999999395,-4.736477103458104
BTCUSDT,S2,1780616510701,1780616511701,Long,63746.346719999994,63712.155020000006,1.0,-34.19169999998849,0.0,0.0,-34.19169999998849,-5.363711296299442
BTCUSDT,S2,1780616537401,1780616539501,Long,63731.94383999999,63690.55934000001,1.0,-41.384499999985565,0.0,0.0,-41.384499999985565,-6.4935254609339985
BTCUSDT,S2,1780616687801,1780616690801,Long,63733.64418,63698.05784,1.0,-35.586340000001655,0.0,0.0,-35.586340000001655,-5.583603520221877
BTCUSDT,S2,1780618018402,1780618022501,Long,63812.359919999995,63785.640320000006,1.0,-26.71959999998944,0.0,0.0,-26.71959999998944,-4.187213892964804
BTCUSDT,S2,1780618084401,1780618093901,Long,63764.7504,63748.447759999995,1.0,-16.302640000001702,0.0,0.0,-16.302640000001702,-2.5566852999085374
BTCUSDT,S2,1780618125402,1780618133601,Long,63732.04386,63749.54754000001,1.0,17.5036800000089,0.0,0.0,17.5036800000089,2.7464488724791543
BTCUSDT,S2,1780618134601,1780618136601,Long,63774.35232,63746.34818,1.0,-28.004139999997278,0.0,0.0,-28.004139999997278,-4.391128875677349
BTCUSDT,S2,1780618202401,1780618205402,Long,63804.65838,63775.7423,1.0,-28.916080000002694,0.0,0.0,-28.916080000002694,-4.5319700370132585
BTCUSDT,S2,1780621595901,1780621601001,Long,63107.819039999995,63103.8767,1.0,-3.9423399999941466,0.0,0.0,-3.9423399999941466,-0.6246991355374443
BTCUSDT,S2,1780624286501,1780624291802,Long,63255.54858,63230.3514,1.0,-25.197180000002845,0.0,0.0,-25.197180000002845,-3.9833944318948857
BTCUSDT,S2,1780626710502,1780626715601,Long,62788.75524,62754.54658,1.0,-34.2086599999966,0.0,0.0,-34.2086599999966,-5.448214392726763
BTCUSDT,S2,1780626757101,1780626758101,Long,62758.94928,62737.9499,1.0,-20.99938000000111,0.0,0.0,-20.99938000000111,-3.346037535828087
BTCUSDT,S2,1780626874101,1780626876102,Long,62824.862460000004,62787.04008,1.0,-37.82238000000507,0.0,0.0,-37.82238000000507,-6.020288548038799
BTCUSDT,S2,1780626915101,1780626920301,Long,62834.564399999996,62817.53398,1.0,-17.0304199999955,0.0,0.0,-17.0304199999955,-2.710358568188865
BTCUSDT,S2,1780626949501,1780626951601,Long,62844.96648,62824.23264,1.0,-20.733840000000782,0.0,0.0,-20.733840000000782,-3.299204560256897
BTCUSDT,S2,1780626952601,1780626956601,Long,62851.0677,62843.928700000004,1.0,-7.138999999995576,0.0,0.0,-7.138999999995576,-1.13585978110529
BTCUSDT,S2,1780627309801,1780627312001,Long,62842.0659,62816.83412,1.0,-25.23178000000189,0.0,0.0,-25.23178000000189,-4.015109885176752
BTCUSDT,S2,1780627834801,1780627849201,Long,62765.35056,62759.34562,1.0,-6.004939999998896,0.0,0.0,-6.004939999998896,-0.9567285048871871
BTCUSDT,S2,1780627856701,1780627857701,Long,62795.256539999995,62757.346020000005,1.0,-37.910519999990356,0.0,0.0,-37.910519999990356,-6.037163010209491
BTCUSDT,S2,1780628409901,1780628410901,Long,62598.81726,62570.78334,1.0,-28.03392000000167,0.0,0.0,-28.03392000000167,-4.478346592965911
BTCUSDT,S2,1780629398201,1780629440801,Long,62570.711639999994,62604.67656,1.0,33.964920000005804,0.0,0.0,33.964920000005804,5.428245757443619
BTCUSDT,S2,1780629882602,1780629886702,Long,62637.82506,62610.9753,1.0,-26.849760000004608,0.0,0.0,-26.849760000004608,-4.286508986269168
BTCUSDT,S2,1780629971401,1780629979601,Long,62632.12392,62571.38322,1.0,-60.74069999999483,0.0,0.0,-60.74069999999483,-9.69801057322899
BTCUSDT,S2,1780629985701,1780629991702,Long,62601.41778,62577.482,1.0,-23.935779999999795,0.0,0.0,-23.935779999999795,-3.823520432734805
BTCUSDT,S2,1780630018402,1780630021502,Long,62556.10872,62531.391220000005,1.0,-24.71749999999156,0.0,0.0,-24.71749999999156,-3.951252804202806
BTCUSDT,S2,1780634319201,1780634321301,Long,63102.91806,63077.68194,1.0,-25.236120000001392,0.0,0.0,-25.236120000001392,-3.9992001599682268
BTCUSDT,S2,1780634401601,1780634410801,Long,63094.71642,63024.49258,1.0,-70.22383999999875,0.0,0.0,-70.22383999999875,-11.129908173695972
BTCUSDT,S2,1780635245701,1780635255001,Long,63176.93286,63153.96668,1.0,-22.966180000003078,0.0,0.0,-22.966180000003078,-3.635216044896656
BTCUSDT,S2,1780635303401,1780635311401,Long,63270.45156,63237.54996,1.0,-32.90160000000469,0.0,0.0,-32.90160000000469,-5.200152549694351
BTCUSDT,S2,1780635363501,1780635365502,Long,63222.441960000004,63200.55736,1.0,-21.884600000004866,0.0,0.0,-21.884600000004866,-3.461523997103902
BTCUSDT,S2,1780636869101,1780636874101,Long,63494.6964,63455.90628,1.0,-38.79011999999784,0.0,0.0,-38.79011999999784,-6.109190562252667
BTCUSDT,S3,1780500609943,1780500698640,Long,66602.41782,66589.67940000001,1.0,-12.738419999994221,36.63132980100001,36.62432367000001,-85.99407347099424,-12.911554307743334
BTCUSDT,S3,1780500722767,1780500815367,Long,66598.11696,66406.716,1.0,-191.40095999999903,36.628964328,36.523693800000004,-264.553618127999,-39.72388863290152
BTCUSDT,S3,1780500816536,1780500888834,Long,66433.284,66289.53944000001,1.0,-143.7445599999919,36.5383062,36.45924669200001,-216.7421128919919,-32.62553043320753
BTCUSDT,S3,1780500889834,1780500977661,Long,66314.66028,66368.42366,1.0,53.76338000000396,36.473063154,36.502633013,-19.21231616699604,-2.8971446262223153
BTCUSDT,S3,1780500981128,1780501035385,Long,66398.277,66286.74,1.0,-111.53699999999662,36.51905235,36.457707000000006,-184.51375934999663,-27.7889378590346
BTCUSDT,S3,1780501037006,1780501079785,Long,66313.26,66203.55664000001,1.0,-109.70335999998497,36.472293,36.41195615200001,-182.587609151985,-27.534102403046543
BTCUSDT,S3,1780501082103,1780501188927,Long,66227.7429,66291.93896,1.0,64.19606000000203,36.425258595,36.460566428,-8.689765022997967,-1.3121034543060002
BTCUSDT,S3,1780501206927,1780501209279,Long,66296.95674,66246.44806,1.0,-50.508679999999,36.463326207,36.435546433,-123.407552639999,-18.614361609986474
BTCUSDT,S3,1780501212427,1780501326923,Long,66276.35262,66237.54984,1.0,-38.802779999998165,36.451993941000005,36.43065241200001,-111.68542635299818,-16.85147446078607
BTCUSDT,S3,1780501342061,1780501368589,Long,66282.45384,66267.34388,1.0,-15.109960000001593,36.455349612000006,36.447039134,-88.0123487460016,-13.278378159996256
BTCUSDT,S3,1780501379959,1780501420813,Long,66304.55826,66293.2387,1.0,-11.319560000003548,36.467507043000005,36.461281285000005,-84.24834832800356,-12.70626794580858
BTCUSDT,S3,1780501516215,1780501580809,Long,66314.36022,66257.7458,1.0,-56.61441999999806,36.472898121,36.441760190000004,-129.52907831099807,-19.532583573343874
BTCUSDT,S3,1780501602335,1780501616617,Long,66234.14417999999,66157.76580000001,1.0,-76.3783799999801,36.428779299,36.386771190000005,-149.1939304889801,-22.5252295981248
BTCUSDT,S3,1780501620223,1780501634200,Long,66200.7375,66149.86738000001,1.0,-50.87011999999231,36.410405625,36.38242705900001,-123.66295268399233,-18.67999622874176
BTCUSDT,S3,1780501642610,1780501653488,Long,66166.63067999999,66117.87378000001,1.0,-48.75689999997849,36.391646873999996,36.36483057900001,-121.51337745297849,-18.364752172534004
BTCUSDT,S3,1780501660829,1780501663034,Long,66160.7295,66134.97035999999,1.0,-25.75914000000921,36.388401225,36.374233698,-98.52177492300922,-14.891276995821094
BTCUSDT,S3,1780501672036,1780501772914,Long,66176.2326,66230.7512,1.0,54.518599999995786,36.396927930000004,36.42691316,-18.305241090004216,-2.7661352680273636
BTCUSDT,S3,1780501780513,1780501842045,Long,66262.14977999999,66316.33408,1.0,54.18430000000808,36.444182379,36.473983744,-18.73386612299192,-2.8272348822353472
BTCUSDT,S3,1780501879053,1780501932716,Long,66344.86632,66275.44226,1.0,-69.42406000000483,36.489676476,36.451493243,-142.36522971900484,-21.458364092910703
BTCUSDT,S3,1780501946070,1780502018708,Long,66281.95374,66254.04654000001,1.0,-27.907199999986915,36.455074557,36.439725597000006,-100.80200015398692,-15.208061088451998
BTCUSDT,S3,1780502019773,1780502047946,Long,66280.15337999999,66193.95856,1.0,-86.1948199999897,36.454084359,36.406677208000005,-159.0555815669897,-23.997467334616132
BTCUSDT,S3,1780502051144,1780502087296,Long,66229.7433,66143.2687,1.0,-86.47460000000137,36.426358815,36.378797785,-159.27975660000138,-24.049580847462135
BTCUSDT,S3,1780502088306,1780502255046,Long,66169.33122000001,66071.2831,1.0,-98.04812000000675,36.393132171000005,36.339205705000005,-170.78045787600675,-25.80960918407885
