minute_utc,coin,n_frames,n_horizon,n_legs,leg_w_p50,leg_w_p75,leg_w_max,leg_rel_p50,atm_mark_iv,under,n_unquoted_legband
2026-08-15T19:02:00Z,ETH,480,40,2,0.145,0.1725,0.2,0.0088,0.4161,1888.84,0
2026-08-15T19:03:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0109,0.2838,63366.17,0
2026-08-15T19:03:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.8,0
2026-08-15T19:04:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0109,0.284,63366.92,0
2026-08-15T19:04:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1888.8,0
2026-08-15T19:05:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0109,0.284,63367.88,0
2026-08-15T19:05:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1888.81,0
2026-08-15T19:06:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0109,0.2841,63370.95,0
2026-08-15T19:06:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.9,0
2026-08-15T19:07:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0109,0.2843,63375.1,0
2026-08-15T19:07:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.81,0
2026-08-15T19:08:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0109,0.2813,63388.94,0
2026-08-15T19:08:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.05,0
2026-08-15T19:09:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0109,0.2816,63377.99,0
2026-08-15T19:09:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1888.98,0
2026-08-15T19:10:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0109,0.2815,63374.67,0
2026-08-15T19:10:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1888.96,0
2026-08-15T19:11:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0109,0.2815,63377.5,0
2026-08-15T19:11:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1888.98,0
2026-08-15T19:12:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0109,0.2816,63384.61,0
2026-08-15T19:12:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.08,0
2026-08-15T19:13:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0109,0.2816,63391.77,0
2026-08-15T19:13:00Z,ETH,480,40,2,0.09,0.09,0.09,0.0055,0.4161,1889.12,0
2026-08-15T19:14:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0109,0.2817,63388.47,0
2026-08-15T19:14:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.15,0
2026-08-15T19:15:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0109,0.2817,63390.97,0
2026-08-15T19:15:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1889.46,0
2026-08-15T19:16:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0109,0.2817,63396.41,0
2026-08-15T19:16:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1889.66,0
2026-08-15T19:17:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0109,0.2817,63400.21,0
2026-08-15T19:17:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1889.64,0
2026-08-15T19:18:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0109,0.2818,63410.19,0
2026-08-15T19:18:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1889.74,0
2026-08-15T19:19:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0109,0.2823,63412.71,0
2026-08-15T19:19:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.78,0
2026-08-15T19:20:00Z,BTC,576,66,4,0.145,0.16,0.16,0.011,0.2817,63410.81,0
2026-08-15T19:20:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.68,0
2026-08-15T19:21:00Z,BTC,576,66,4,0.145,0.16,0.16,0.011,0.2816,63410.21,0
2026-08-15T19:21:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.55,0
2026-08-15T19:22:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.011,0.2818,63416.1,0
2026-08-15T19:22:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.87,0
2026-08-15T19:23:00Z,BTC,576,66,4,0.14,0.155,0.17,0.0111,0.2818,63420.69,0
2026-08-15T19:23:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.07,0
2026-08-15T19:24:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0111,0.2814,63421.45,0
2026-08-15T19:24:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.11,0
2026-08-15T19:25:00Z,BTC,576,66,4,0.145,0.155,0.17,0.0111,0.2814,63420.38,0
2026-08-15T19:25:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.11,0
2026-08-15T19:26:00Z,BTC,576,66,4,0.15,0.16,0.16,0.011,0.2812,63401.46,0
2026-08-15T19:26:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.84,0
2026-08-15T19:27:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.011,0.2815,63401.41,0
2026-08-15T19:27:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.84,0
2026-08-15T19:28:00Z,BTC,576,66,4,0.145,0.16,0.16,0.011,0.2816,63402.18,0
2026-08-15T19:28:00Z,ETH,480,40,2,0.135,0.1525,0.17,0.0076,0.4161,1889.91,0
2026-08-15T19:29:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.011,0.2818,63397.93,0
2026-08-15T19:29:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.91,0
2026-08-15T19:30:00Z,BTC,576,66,4,0.145,0.16,0.16,0.011,0.2818,63395.16,0
2026-08-15T19:30:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.03,0
2026-08-15T19:31:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.011,0.2817,63394.32,0
2026-08-15T19:31:00Z,ETH,480,40,2,0.19,0.195,0.2,0.0109,0.4161,1890.13,0
2026-08-15T19:32:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.011,0.2817,63394.36,0
2026-08-15T19:32:00Z,ETH,480,40,2,0.19,0.195,0.2,0.0109,0.4161,1889.86,0
2026-08-15T19:33:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.011,0.2818,63394.35,0
2026-08-15T19:33:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.12,0
2026-08-15T19:34:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.011,0.2816,63394.33,0
2026-08-15T19:34:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.21,0
2026-08-15T19:35:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.011,0.2816,63394.32,0
2026-08-15T19:35:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.22,0
2026-08-15T19:36:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.011,0.2816,63398.23,0
2026-08-15T19:36:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0054,0.4161,1890.56,0
2026-08-15T19:37:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0111,0.2819,63414.57,0
2026-08-15T19:37:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0054,0.4161,1890.68,0
2026-08-15T19:38:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0111,0.2793,63426.39,0
2026-08-15T19:38:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0054,0.4161,1890.71,0
2026-08-15T19:39:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0111,0.2816,63413.78,0
2026-08-15T19:39:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.22,0
2026-08-15T19:40:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0111,0.2816,63412.65,0
2026-08-15T19:40:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.19,0
2026-08-15T19:41:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.011,0.2816,63412.85,0
2026-08-15T19:41:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.98,0
2026-08-15T19:42:00Z,BTC,576,66,4,0.14,0.155,0.17,0.011,0.2818,63412.98,0
2026-08-15T19:42:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1889.96,0
2026-08-15T19:43:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0111,0.2819,63412.72,0
2026-08-15T19:43:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.02,0
2026-08-15T19:44:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0111,0.2818,63413.04,0
2026-08-15T19:44:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.09,0
2026-08-15T19:45:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0111,0.2816,63415.14,0
2026-08-15T19:45:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.16,0
2026-08-15T19:46:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0111,0.2816,63417.33,0
2026-08-15T19:46:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1890.14,0
2026-08-15T19:47:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0111,0.2815,63423.05,0
2026-08-15T19:47:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.42,0
2026-08-15T19:48:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0111,0.2817,63423.95,0
2026-08-15T19:48:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.57,0
2026-08-15T19:49:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0111,0.279,63428.83,0
2026-08-15T19:49:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.62,0
2026-08-15T19:50:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0112,0.2786,63428.8,0
2026-08-15T19:50:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.49,0
2026-08-15T19:51:00Z,BTC,576,66,4,0.145,0.155,0.17,0.0112,0.2787,63428.36,0
2026-08-15T19:51:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.39,0
2026-08-15T19:52:00Z,BTC,576,66,4,0.145,0.155,0.17,0.0112,0.2787,63428.33,0
2026-08-15T19:52:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.37,0
2026-08-15T19:53:00Z,BTC,576,66,4,0.145,0.1625,0.17,0.0112,0.2788,63428.35,0
2026-08-15T19:53:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.38,0
2026-08-15T19:54:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2788,63430.22,0
2026-08-15T19:54:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.42,0
2026-08-15T19:55:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0112,0.2786,63428.93,0
2026-08-15T19:55:00Z,ETH,480,40,2,0.09,0.09,0.09,0.0055,0.4161,1890.45,0
2026-08-15T19:56:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2781,63427.55,0
2026-08-15T19:56:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.23,0
2026-08-15T19:57:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2781,63426.75,0
2026-08-15T19:57:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.18,0
2026-08-15T19:58:00Z,BTC,576,66,4,0.145,0.155,0.17,0.0112,0.2781,63425.58,0
2026-08-15T19:58:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.13,0
2026-08-15T19:59:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.278,63426.56,0
2026-08-15T19:59:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.14,0
2026-08-15T20:00:00Z,BTC,576,66,4,0.145,0.155,0.17,0.0112,0.278,63426.72,0
2026-08-15T20:00:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.12,0
2026-08-15T20:01:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0112,0.278,63421.69,0
2026-08-15T20:01:00Z,ETH,480,40,2,0.09,0.09,0.09,0.0055,0.4161,1890.04,0
2026-08-15T20:02:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2781,63422.49,0
2026-08-15T20:02:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1890.07,0
2026-08-15T20:03:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0112,0.2782,63424.17,0
2026-08-15T20:03:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.11,0
2026-08-15T20:04:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2802,63417.35,0
2026-08-15T20:04:00Z,ETH,480,40,2,0.09,0.09,0.09,0.0055,0.4161,1890.14,0
2026-08-15T20:05:00Z,BTC,576,66,4,0.14,0.155,0.17,0.0112,0.2809,63413.81,0
2026-08-15T20:05:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1890.13,0
2026-08-15T20:06:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0112,0.2809,63401.16,0
2026-08-15T20:06:00Z,ETH,480,40,2,0.145,0.1725,0.2,0.0088,0.4161,1889.95,0
2026-08-15T20:07:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2805,63396.18,0
2026-08-15T20:07:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.82,0
2026-08-15T20:08:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2807,63396.05,0
2026-08-15T20:08:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.83,0
2026-08-15T20:09:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2808,63395.39,0
2026-08-15T20:09:00Z,ETH,480,40,2,0.135,0.1525,0.17,0.0076,0.4161,1889.81,0
2026-08-15T20:10:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2827,63378.63,0
2026-08-15T20:10:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.49,0
2026-08-15T20:11:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0112,0.2819,63383.18,0
2026-08-15T20:11:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.47,0
2026-08-15T20:12:00Z,BTC,576,66,4,0.14,0.155,0.17,0.0112,0.282,63386.75,0
2026-08-15T20:12:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.53,0
2026-08-15T20:13:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0112,0.282,63387.22,0
2026-08-15T20:13:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.57,0
2026-08-15T20:14:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0112,0.282,63386.94,0
2026-08-15T20:14:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.58,0
2026-08-15T20:15:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.282,63383.6,0
2026-08-15T20:15:00Z,ETH,480,40,2,0.185,0.2275,0.27,0.0098,0.4161,1889.2,0
2026-08-15T20:16:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2815,63379.77,0
2026-08-15T20:16:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.05,0
2026-08-15T20:17:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2817,63381.17,0
2026-08-15T20:17:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.39,0
2026-08-15T20:18:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2815,63383.73,0
2026-08-15T20:18:00Z,ETH,480,40,2,0.185,0.1925,0.2,0.011,0.4161,1889.24,0
2026-08-15T20:19:00Z,BTC,576,66,4,0.14,0.155,0.17,0.0112,0.2817,63384.66,0
2026-08-15T20:19:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.28,0
2026-08-15T20:20:00Z,BTC,576,66,4,0.14,0.155,0.17,0.0112,0.2817,63384.2,0
2026-08-15T20:20:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.29,0
2026-08-15T20:21:00Z,BTC,576,66,4,0.145,0.155,0.17,0.0112,0.2817,63384.0,0
2026-08-15T20:21:00Z,ETH,480,40,2,0.135,0.1575,0.18,0.0076,0.4161,1889.3,0
2026-08-15T20:22:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2817,63383.95,0
2026-08-15T20:22:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.28,0
2026-08-15T20:23:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0112,0.2813,63381.35,0
2026-08-15T20:23:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1888.72,0
2026-08-15T20:24:00Z,BTC,576,66,4,0.145,0.1625,0.17,0.0112,0.2809,63379.2,0
2026-08-15T20:24:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1888.59,0
2026-08-15T20:25:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2808,63380.13,0
2026-08-15T20:25:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1888.57,0
2026-08-15T20:26:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2808,63379.28,0
2026-08-15T20:26:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1888.64,0
2026-08-15T20:27:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2804,63380.24,0
2026-08-15T20:27:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1888.95,0
2026-08-15T20:28:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2814,63384.41,0
2026-08-15T20:28:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.14,0
2026-08-15T20:29:00Z,BTC,576,66,4,0.145,0.155,0.17,0.0112,0.2816,63385.15,0
2026-08-15T20:29:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1888.97,0
2026-08-15T20:30:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2817,63384.25,0
2026-08-15T20:30:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1888.85,0
2026-08-15T20:31:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2817,63383.64,0
2026-08-15T20:31:00Z,ETH,480,40,2,0.135,0.1525,0.17,0.0076,0.4161,1888.78,0
2026-08-15T20:32:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2817,63383.77,0
2026-08-15T20:32:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.8,0
2026-08-15T20:33:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.281,63383.73,0
2026-08-15T20:33:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.73,0
2026-08-15T20:34:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0112,0.2803,63380.29,0
2026-08-15T20:34:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.416,1888.53,0
2026-08-15T20:35:00Z,BTC,576,66,4,0.16,0.1825,0.25,0.0143,0.2804,63378.84,0
2026-08-15T20:35:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.416,1888.49,0
2026-08-15T20:36:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0112,0.2802,63380.17,0
2026-08-15T20:36:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.416,1888.55,0
2026-08-15T20:37:00Z,BTC,576,66,4,0.145,0.1625,0.17,0.0112,0.2803,63381.18,0
2026-08-15T20:37:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.71,0
2026-08-15T20:38:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2806,63383.75,0
2026-08-15T20:38:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.88,0
2026-08-15T20:39:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2808,63385.33,0
2026-08-15T20:39:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.87,0
2026-08-15T20:40:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2807,63385.2,0
2026-08-15T20:40:00Z,ETH,480,40,2,0.09,0.09,0.09,0.0055,0.4161,1888.86,0
2026-08-15T20:41:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2807,63385.1,0
2026-08-15T20:41:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.87,0
2026-08-15T20:42:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2807,63385.48,0
2026-08-15T20:42:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.79,0
2026-08-15T20:43:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0112,0.2808,63387.26,0
2026-08-15T20:43:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1888.8,0
2026-08-15T20:44:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2809,63391.33,0
2026-08-15T20:44:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.83,0
2026-08-15T20:45:00Z,BTC,576,66,4,0.145,0.1625,0.17,0.0112,0.2814,63396.8,0
2026-08-15T20:45:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.91,0
2026-08-15T20:46:00Z,BTC,576,66,4,0.15,0.1625,0.17,0.0112,0.2821,63399.33,0
2026-08-15T20:46:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1888.89,0
2026-08-15T20:47:00Z,BTC,576,66,4,0.145,0.1625,0.17,0.0112,0.2791,63406.72,0
2026-08-15T20:47:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.04,0
2026-08-15T20:48:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2817,63406.19,0
2026-08-15T20:48:00Z,ETH,480,40,2,0.09,0.095,0.1,0.0055,0.4161,1889.11,0
2026-08-15T20:49:00Z,BTC,576,66,4,0.145,0.155,0.17,0.0112,0.2789,63410.6,0
2026-08-15T20:49:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.22,0
2026-08-15T20:50:00Z,BTC,576,66,4,0.145,0.1525,0.16,0.0112,0.2792,63410.22,0
2026-08-15T20:50:00Z,ETH,480,40,2,0.09,0.09,0.09,0.0055,0.4161,1889.21,0
2026-08-15T20:51:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2792,63408.52,0
2026-08-15T20:51:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.18,0
2026-08-15T20:52:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2792,63407.77,0
2026-08-15T20:52:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.19,0
2026-08-15T20:53:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2792,63408.8,0
2026-08-15T20:53:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.22,0
2026-08-15T20:54:00Z,BTC,576,66,4,0.145,0.155,0.17,0.0112,0.2792,63409.47,0
2026-08-15T20:54:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.19,0
2026-08-15T20:55:00Z,BTC,576,66,4,0.15,0.1625,0.17,0.0112,0.2792,63408.48,0
2026-08-15T20:55:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.19,0
2026-08-15T20:56:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2792,63407.36,0
2026-08-15T20:56:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.12,0
2026-08-15T20:57:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2792,63412.06,0
2026-08-15T20:57:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.12,0
2026-08-15T20:58:00Z,BTC,576,66,4,0.15,0.1625,0.17,0.0112,0.2792,63413.24,0
2026-08-15T20:58:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.1,0
2026-08-15T20:59:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2792,63411.89,0
2026-08-15T20:59:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.05,0
2026-08-15T21:00:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2792,63408.43,0
2026-08-15T21:00:00Z,ETH,480,40,2,0.135,0.1525,0.17,0.0076,0.4161,1889.04,0
2026-08-15T21:01:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2793,63407.67,0
2026-08-15T21:01:00Z,ETH,480,40,2,0.135,0.1525,0.17,0.0076,0.4161,1889.05,0
2026-08-15T21:02:00Z,BTC,576,66,4,0.155,0.1825,0.25,0.0142,0.2793,63408.8,0
2026-08-15T21:02:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0076,0.4161,1889.2,0
2026-08-15T21:03:00Z,BTC,576,66,4,0.145,0.1625,0.17,0.0112,0.2794,63409.17,0
2026-08-15T21:03:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0077,0.4161,1889.49,0
2026-08-15T21:04:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0112,0.2793,63408.78,0
2026-08-15T21:04:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0077,0.4161,1889.53,0
2026-08-15T21:05:00Z,BTC,576,66,4,0.15,0.16,0.16,0.0112,0.2797,63409.16,0
2026-08-15T21:05:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.41,0
2026-08-15T21:06:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2797,63410.33,0
2026-08-15T21:06:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.41,0
2026-08-15T21:07:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2795,63410.16,0
2026-08-15T21:07:00Z,ETH,480,40,2,0.095,0.0975,0.1,0.0055,0.4161,1889.42,0
2026-08-15T21:08:00Z,BTC,576,66,4,0.145,0.16,0.16,0.0112,0.2794,63407.67,0
2026-08-15T21:08:00Z,ETH,480,40,2,0.135,0.1525,0.17,0.0077,0.4161,1889.36,0
2026-08-15T21:09:00Z,BTC,576,66,4,0.14,0.1525,0.16,0.0112,0.2796,63407.23,0
2026-08-15T21:09:00Z,ETH,480,40,2,0.14,0.16,0.18,0.0077,0.4161,1889.37,0
